subject_ids,num_class,num_votes,agg_num_species,diff_species,choice,votes.x,propvote.x,propclass.x,med_count.x,min_count.x,max_count.x,behavior_CLIMBING,behavior_DIGGING,behavior_FLYING,behavior_FORAGINGEATING,behavior_INTERACTING,behavior_OTHER,behavior_SITTINGSTANDINGLYING,behavior_WALKINGRUNNING,classification_id,user_name,workflow_version,task_index,task,task_label,value,total_submissions,submission_index,choice.y,choice.1,Number,SnowDepth,Young,Antlers,Precipitation,behavior_CLIMBING.y,behavior_DIGGING.y,behavior_FLYING.y,behavior_FORAGINGEATING.y,behavior_INTERACTING.y,behavior_OTHER.y,behavior_SITTINGSTANDINGLYING.y,behavior_WALKINGRUNNING.y,subject_ids.1,ForestType,ForestName,Image1,Image2,Image3,Camera,SDCard,PhotoBatch,Class_Round,num_class.y,num_species,check_num_spp,num_votes.y,diff_species.y,agg_num_species.y
31428328,5,5,1,1,SQUIRRELGRAY,5,1,1,1,1,1,0,0,0,0.4,0,0,0,1,154694805,MWillis875,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428328,Deciduous ,BC,11_13_BC_000040.JPG,11_13_BC_000041.JPG,11_13_BC_000042.JPG,11,13,1,1,5,1,1,5,1,1
31428329,5,5,1,2,SOMETHINGHERE,4,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155946301,anvon15,123.17,1,T0,NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428329,Deciduous ,BC,11_13_BC_000043.JPG,11_13_BC_000044.JPG,11_13_BC_000045.JPG,11,13,1,1,5,1,1,5,2,1
31428330,4,4,1,1,PORCUPINE,4,1,1,1,1,1,0,0,0,0,0,0,0,1,155940337,anvon15,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428330,Deciduous ,BC,11_13_BC_000046.JPG,11_13_BC_000047.JPG,11_13_BC_000048.JPG,11,13,1,1,4,1,1,4,1,1
31428331,5,5,1,1,PORCUPINE,5,1,1,1,1,1,1,0,0,0,0,0,0,0,155711069,anvon15,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,PORCUPINE,NA,1,1020CM,NO,NA,NO,1,0,0,0,0,0,0,0,31428331,Deciduous ,BC,11_13_BC_000049.JPG,11_13_BC_000050.JPG,11_13_BC_000051.JPG,11,13,1,1,5,1,1,5,1,1
31428332,4,4,1,1,SQUIRRELGRAY,4,1,1,NA,NA,NA,0,0.333333333,0,0.333333333,0,0,0,0.666666667,155219215,not-logged-in-7c1b6498a0e76856e726,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,SQUIRRELGRAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428332,Deciduous ,BC,11_13_BC_000052.JPG,11_13_BC_000053.JPG,11_13_BC_000054.JPG,11,13,1,1,4,1,1,4,1,1
31428333,1,1,1,1,SQUIRRELGRAY,1,1,1,1,1,1,0,0,0,0,0,0,0,1,155208069,barthelmess,123.17,1,T0,NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428333,Deciduous ,BC,11_13_BC_000055.JPG,11_13_BC_000056.JPG,11_13_BC_000057.JPG,11,13,1,1,2,1,1,2,2,1
31428334,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153728082,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428334,Deciduous ,BC,11_13_BC_000058.JPG,11_13_BC_000059.JPG,11_13_BC_000060.JPG,11,13,1,1,3,1,1,3,1,1
31428335,4,4,1,1,SQUIRRELGRAY,4,1,1,1,1,1,0,0,0,0.25,0,0,0,1,155882671,barthelmess,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,1020CM,NA,NA,NO,0,0,0,1,0,0,0,1,31428335,Deciduous ,BC,11_13_BC_000061.JPG,11_13_BC_000062.JPG,11_13_BC_000063.JPG,11,13,1,1,4,1,1,4,1,1
31428336,3,3,1,2,SQUIRRELGRAY,2,0.666666667,0.666666667,1,1,1,0,0,0,0,0,0,0.5,0.5,156435767,brigidbarstow,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,1,0,31428336,Deciduous ,BC,11_13_BC_000064.JPG,11_13_BC_000065.JPG,11_13_BC_000066.JPG,11,13,1,1,3,1,1,3,2,1
31428337,4,4,1,1,SQUIRRELGRAY,4,1,1,1,1,1,0,0,0,0,0,0,0,1,153927615,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428337,Deciduous ,BC,11_13_BC_000067.JPG,11_13_BC_000068.JPG,11_13_BC_000069.JPG,11,13,1,1,4,1,1,4,1,1
31428338,2,2,1,1,PORCUPINE,2,1,1,1,1,1,0,0,0,0,0,0,0,1,156486098,kdmccr18,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428338,Deciduous ,BC,11_13_BC_000070.JPG,11_13_BC_000071.JPG,11_13_BC_000072.JPG,11,13,1,1,2,1,1,2,1,1
31428339,6,6,1,1,PORCUPINE,6,1,1,1,1,1,0,0,0,0,0,0,0,1,155716479,anvon15,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428339,Deciduous ,BC,11_13_BC_000073.JPG,11_13_BC_000074.JPG,11_13_BC_000075.JPG,11,13,1,1,6,1,1,6,1,1
31428340,3,3,1,1,SQUIRRELGRAY,3,1,1,1,1,1,0,0,0,0,0,0,0,1,155715142,anvon15,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428340,Deciduous ,BC,11_13_BC_000076.JPG,11_13_BC_000077.JPG,11_13_BC_000078.JPG,11,13,1,1,3,1,1,3,1,1
31428341,6,6,1,1,SQUIRRELGRAY,6,1,1,1,1,1,0,0,0,0.5,0,0,0.5,0.833333333,155774737,keandy16,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,0,1,31428341,Deciduous ,BC,11_13_BC_000079.JPG,11_13_BC_000080.JPG,11_13_BC_000081.JPG,11,13,1,1,6,1,1,6,1,1
31428342,3,3,1,1,PORCUPINE,3,1,1,1,1,1,0,0,0,0,0,0,0,1,156489349,kdmccr18,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428342,Deciduous ,BC,11_13_BC_000082.JPG,11_13_BC_000083.JPG,11_13_BC_000084.JPG,11,13,1,1,3,1,1,3,1,1
31428343,1,1,1,1,NOTHINGHERE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156850872,emmaoldow,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428343,Deciduous ,BC,11_13_BC_000085.JPG,11_13_BC_000086.JPG,11_13_BC_000087.JPG,11,13,1,1,1,1,1,1,1,1
31428344,5,5,1,1,SQUIRRELGRAY,5,1,1,1,1,1,0,0,0,0.2,0,0,0.2,0.6,154687083,MWillis875,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,1020CM,NO,NA,YES,0,0,0,0,0,0,1,0,31428344,Deciduous ,BC,11_13_BC_000088.JPG,11_13_BC_000089.JPG,11_13_BC_000090.JPG,11,13,1,1,5,1,1,5,1,1
31428345,4,4,1,1,SQUIRRELGRAY,4,1,1,1,1,1,0,0,0,0.75,0,0,0,0.75,155770592,keandy16,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,0,1,31428345,Deciduous ,BC,11_13_BC_000091.JPG,11_13_BC_000092.JPG,11_13_BC_000093.JPG,11,13,1,1,4,1,1,4,1,1
31428346,3,3,1,1,SQUIRRELGRAY,3,1,1,1,1,1,0,0,0,1,0,0,0.333333333,0,155948222,anvon15,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,1,0,31428346,Deciduous ,BC,11_13_BC_000094.JPG,11_13_BC_000095.JPG,11_13_BC_000096.JPG,11,13,1,1,3,1,1,3,1,1
31428347,2,2,1,2,SQUIRRELGRAY,1,0.5,0.5,1,1,1,0,0,0,0,0,0,0,1,155943081,anvon15,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428347,Deciduous ,BC,11_13_BC_000097.JPG,11_13_BC_000098.JPG,11_13_BC_000099.JPG,11,13,1,1,2,1,1,2,2,1
31428348,4,4,1,1,SQUIRRELGRAY,4,1,1,1,1,1,1,0,0,0,0,0,0,0,155908130,BMAC965,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,1020CM,NO,NA,NO,1,0,0,0,0,0,0,0,31428348,Deciduous ,BC,11_13_BC_000100.JPG,11_13_BC_000101.JPG,11_13_BC_000102.JPG,11,13,1,1,4,1,1,4,1,1
31428349,7,7,1,1,NOTHINGHERE,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155717655,anvon15,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428349,Deciduous ,BC,11_13_BC_000103.JPG,11_13_BC_000104.JPG,11_13_BC_000105.JPG,11,13,1,1,7,1,1,7,1,1
31428350,2,2,1,1,NOTHINGHERE,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155906031,Donovan.Spaulding,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428350,Deciduous ,BC,11_13_BC_000106.JPG,11_13_BC_000107.JPG,11_13_BC_000108.JPG,11,13,1,1,2,1,1,2,1,1
31428351,4,4,1,2,SQUIRRELGRAY,3,0.75,0.75,1,1,1,0,0,0,0,0,0,1,0,155775176,keandy16,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,1,0,31428351,Deciduous ,BC,11_13_BC_000109.JPG,11_13_BC_000110.JPG,11_13_BC_000111.JPG,11,13,1,1,4,1,1,4,2,1
31428352,1,1,1,1,OTHERSMALLMAMMAL,1,1,1,1,1,1,0,0,0,0,0,0,0,1,155209931,keandy16,123.17,1,T0,NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,OTHERSMALLMAMMAL,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428352,Deciduous ,BC,11_13_BC_000112.JPG,11_13_BC_000113.JPG,11_13_BC_000114.JPG,11,13,1,1,1,1,1,1,1,1
31428353,5,5,1,1,PORCUPINE,5,1,1,1,1,1,0,0,0,0,0,0,0.4,0.6,154693250,MWillis875,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428353,Deciduous ,BC,11_13_BC_000115.JPG,11_13_BC_000116.JPG,11_13_BC_000117.JPG,11,13,1,1,5,1,1,5,1,1
31428354,2,2,1,1,SQUIRRELGRAY,2,1,1,1,1,1,0,0,0,1,0,0,0,0,155868516,BMAC965,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,0,0,31428354,Deciduous ,BC,11_13_BC_000121.JPG,11_13_BC_000122.JPG,11_13_BC_000123.JPG,11,13,1,1,2,1,1,2,1,1
31428355,3,3,1,3,NOTHINGHERE,1,0.333333333,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155881445,barthelmess,123.17,1,T0,NA,"list(list(choice = ""COTTONTAILRABBIT"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,COTTONTAILRABBIT,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428355,Deciduous ,BC,11_13_BC_000124.JPG,11_13_BC_000125.JPG,11_13_BC_000126.JPG,11,13,1,1,3,1,1,3,3,1
31428356,4,5,1,2,NOTHINGHERE,4,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156315715,anvon15,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428356,Deciduous ,BC,11_13_BC_000127.JPG,11_13_BC_000128.JPG,11_13_BC_000129.JPG,11,13,1,1,4,1,1,5,2,1
31428357,5,5,1,1,SQUIRRELGRAY,5,1,1,1,1,1,0,0,0,0.6,0,0,0.4,0.2,154693848,Hartk,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list(TYPE = ""RODENTORRABBIT"")))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,1,0,31428357,Deciduous ,BC,11_13_BC_000130.JPG,11_13_BC_000131.JPG,11_13_BC_000132.JPG,11,13,1,1,5,1,1,5,1,1
31428358,2,2,1,1,SQUIRRELGRAY,2,1,1,1,1,1,0,0,0,1,0,0,0.5,0.5,155907927,BMAC965,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,0,0,31428358,Deciduous ,BC,11_13_BC_000133.JPG,11_13_BC_000134.JPG,11_13_BC_000135.JPG,11,13,1,1,2,1,1,2,1,1
31428359,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156310535,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428359,Deciduous ,BC,11_13_BC_000136.JPG,11_13_BC_000137.JPG,11_13_BC_000138.JPG,11,13,1,1,3,1,1,3,1,1
31428360,1,1,1,1,TURKEY,1,1,1,1,1,1,0,0,0,0,0,0,0,1,156827014,meghankelly898,123.17,1,T0,NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,TURKEY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428360,Deciduous ,BC,11_13_BC_000139.JPG,11_13_BC_000140.JPG,11_13_BC_000141.JPG,11,13,1,1,1,1,1,1,1,1
31428361,5,6,1,2,TURKEY,5,0.833333333,1,NA,NA,NA,0,0,0,0,0,0,0.25,0.75,154694387,not-logged-in-d0b06505b62640b2f255,123.17,1,T0,NA,"list(list(choice = ""TURKEY"", answers = list(), filters = list()), list(choice = ""VULTURE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",2,1,TURKEY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428361,Deciduous ,BC,11_13_BC_000142.JPG,11_13_BC_000143.JPG,11_13_BC_000144.JPG,11,13,1,1,5,2,2,6,2,1
31428362,3,3,1,1,BOBCAT,3,1,1,1,1,1,0,0,0,0,0,0,0,1,156406803,barthelmess,123.17,1,T0,NA,"list(list(choice = ""BOBCAT"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,BOBCAT,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428362,Deciduous ,BC,11_13_BC_000145.JPG,11_13_BC_000146.JPG,11_13_BC_000147.JPG,11,13,1,1,3,1,1,3,1,1
31428363,5,5,1,1,PORCUPINE,5,1,1,1,1,1,0,0,0,0,0,0,0,1,155945286,anvon15,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428363,Deciduous ,BC,11_13_BC_000148.JPG,11_13_BC_000149.JPG,11_13_BC_000150.JPG,11,13,1,1,5,1,1,5,1,1
31428364,2,2,1,1,PORCUPINE,2,1,1,NA,NA,NA,0,0,0,0,0,0,0,1,156642395,not-logged-in-68b972b33323bc96931d,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(), filters = list()))",1,1,PORCUPINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428364,Deciduous ,BC,11_13_BC_000151.JPG,11_13_BC_000152.JPG,11_13_BC_000153.JPG,11,13,1,1,2,1,1,2,1,1
31428365,4,4,1,2,SQUIRRELGRAY,3,0.75,0.75,1,1,1,0,0,0,0,0,0.333333333,0.333333333,0.666666667,156236892,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""OTHER"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,1,0,1,31428365,Deciduous ,BC,11_13_BC_000154.JPG,11_13_BC_000155.JPG,11_13_BC_000156.JPG,11,13,1,1,4,1,1,4,2,1
31428366,1,1,1,1,NOTHINGHERE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156720823,seauch15,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428366,Deciduous ,BC,11_13_BC_000157.JPG,11_13_BC_000158.JPG,11_13_BC_000159.JPG,11,13,1,1,1,1,1,1,1,1
31428367,4,5,1,2,NOTHINGHERE,4,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155206679,barthelmess,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428367,Deciduous ,BC,11_13_BC_000160.JPG,11_13_BC_000161.JPG,11_13_BC_000162.JPG,11,13,1,1,4,1,1,5,2,1
31428368,3,3,1,1,PORCUPINE,3,1,1,NA,NA,NA,0,0,0,0.666666667,0,0.333333333,0,0,155209403,barthelmess,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,PORCUPINE,NA,1,1020CM,NO,NA,NO,0,0,0,1,0,0,0,0,31428368,Deciduous ,BC,11_13_BC_000163.JPG,11_13_BC_000164.JPG,11_13_BC_000165.JPG,11,13,1,1,3,1,1,3,1,1
31428369,4,4,1,4,OTHERSMALLMAMMAL,1,0.25,0.25,1,1,1,0,0,0,0,0,0,0,1,155992730,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,SQUIRRELGRAY,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428369,Deciduous ,BC,11_13_BC_000166.JPG,11_13_BC_000167.JPG,11_13_BC_000168.JPG,11,13,1,1,4,1,1,4,4,1
