"","X1","classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","subject_ids_1","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"50",50,153838607,31429212,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429212,"Pine","WF","33_01_WF_0184.JPG","33_01_WF_0185.JPG","33_01_WF_0186.JPG",33,1,1,1
"51",51,153838825,31428745,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428745,"Pine","WF","22_18_WF_0130.JPG","22_18_WF_0131.JPG","22_18_WF_0132.JPG",22,18,1,1
"52",52,153839348,31428652,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,1,"3040CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428652,"Deciduous","DON","21_21_DON_0030.JPG","21_21_DON_0031.JPG","21_21_DON_0032.JPG",21,21,1,1
"53",53,153839540,31428411,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428411,"Deciduous","DON","14_22_DON_000007.JPG","14_22_DON_000008.JPG","14_22_DON_000009.JPG",14,22,1,1
"54",54,153839624,31428790,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428790,"Pine","WF","22_18_WF_0268.JPG","22_18_WF_0269.JPG","22_18_WF_0270.JPG",22,18,1,1
"55",55,153839693,31428378,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428378,"Deciduous","BC","11_13_BC_000193.JPG","11_13_BC_000194.JPG","11_13_BC_000195.JPG",11,13,1,1
"56",56,153839801,31428601,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,1,0,0,0,1,31428601,"Deciduous","BC","17_24_BC_000217.JPG","17_24_BC_000218.JPG","17_24_BC_000219.JPG",17,24,1,1
"57",57,153839932,31428461,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428461,"Pine","DEG","15_14_DEG_000034.JPG","15_14_DEG_000035.JPG","15_14_DEG_000036.JPG",15,14,1,1
"58",58,153840015,31428382,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428382,"Deciduous","BC","11_13_BC_000205.JPG","11_13_BC_000206.JPG","11_13_BC_000207.JPG",11,13,1,1
"59",59,153840115,31428760,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,1,0,0,1,0,31428760,"Pine","WF","22_18_WF_0178.JPG","22_18_WF_0179.JPG","22_18_WF_0180.JPG",22,18,1,1
"60",60,153840463,31428535,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO",NA,"YES",0,0,0,0,0,0,0,1,31428535,"Deciduous","BC","17_24_BC_000019.JPG","17_24_BC_000020.JPG","17_24_BC_000021.JPG",17,24,1,1
"61",61,153840699,31428917,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,1,"010CM","NO",NA,NA,0,0,0,0,0,0,0,1,31428917,"Deciduous","SH","25_09_SH_0069.JPG","25_09_SH_0070.JPG","25_09_SH_0071.JPG",25,9,1,1
"62",62,153840848,31428971,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,31428971,"Pine","DEG","29_19_DEG_0127.JPG","29_19_DEG_0128.JPG","29_19_DEG_0129.JPG",29,19,1,1
"63",63,153840930,31428443,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428443,"Deciduous","DON","14_22_DON_000103.JPG","14_22_DON_000104.JPG","14_22_DON_000105.JPG",14,22,1,1
"64",64,153841027,31429075,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429075,"Pine","DEG","29_19_DEG_0445.JPG","29_19_DEG_0446.JPG","29_19_DEG_0447.JPG",29,19,1,1
"65",65,153841161,31428920,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428920,"Deciduous","SH","25_09_SH_0078.JPG","25_09_SH_0079.JPG","25_09_SH_0080.JPG",25,9,1,1
"66",66,153841347,31428478,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,2,"010CM","YES","NO","NO",0,0,0,0,0,0,0,1,31428478,"Pine","DEG","15_14_DEG_000085.JPG","15_14_DEG_000086.JPG","15_14_DEG_000087.JPG",15,14,1,1
"67",67,153924669,31428417,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,1,0,31428417,"Deciduous","DON","14_22_DON_000025.JPG","14_22_DON_000026.JPG","14_22_DON_000027.JPG",14,22,1,1
"68",69,153925776,31428938,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428938,"Pine","DEG","29_19_DEG_0013.JPG","29_19_DEG_0014.JPG","29_19_DEG_0015.JPG",29,19,1,1
"69",70,153926201,31428999,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428999,"Pine","DEG","29_19_DEG_0217.JPG","29_19_DEG_0218.JPG","29_19_DEG_0219.JPG",29,19,1,1
"70",71,153926555,31429082,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429082,"Pine","DEG","29_19_DEG_0466.JPG","29_19_DEG_0467.JPG","29_19_DEG_0468.JPG",29,19,1,1
"71",72,153926760,31429034,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429034,"Pine","DEG","29_19_DEG_0322.JPG","29_19_DEG_0323.JPG","29_19_DEG_0324.JPG",29,19,1,1
"72",73,153926916,31428695,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428695,"Deciduous","DON","21_21_DON_0159.JPG","21_21_DON_0160.JPG","21_21_DON_0161.JPG",21,21,1,1
"73",74,153927348,31428396,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428396,"Deciduous","BC","11_13_BC_000247.JPG","11_13_BC_000248.JPG","11_13_BC_000249.JPG",11,13,1,1
"74",75,153927518,31428820,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428820,"Pine","WF","22_18_WF_0361.JPG","22_18_WF_0362.JPG","22_18_WF_0363.JPG",22,18,1,1
"75",76,153927615,31428337,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428337,"Deciduous","BC","11_13_BC_000067.JPG","11_13_BC_000068.JPG","11_13_BC_000069.JPG",11,13,1,1
"76",77,153959449,31428480,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428480,"Pine","DEG","15_14_DEG_000091.JPG","15_14_DEG_000092.JPG","15_14_DEG_000093.JPG",15,14,1,1
"77",78,153959490,31429047,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429047,"Pine","DEG","29_19_DEG_0361.JPG","29_19_DEG_0362.JPG","29_19_DEG_0363.JPG",29,19,1,1
"78",79,153959535,31428670,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428670,"Deciduous","DON","21_21_DON_0084.JPG","21_21_DON_0085.JPG","21_21_DON_0086.JPG",21,21,1,1
"79",81,153959658,31428502,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428502,"Pine","DEG","15_14_DEG_000163.JPG","15_14_DEG_000164.JPG","15_14_DEG_000165.JPG",15,14,1,1
"80",82,153959707,31428720,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428720,"Pine","WF","22_18_WF_0055.JPG","22_18_WF_0056.JPG","22_18_WF_0057.JPG",22,18,1,1
"81",83,154097068,31429121,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429121,"Pine","WHIP","31_06_WHIP_0049.JPG","31_06_WHIP_0050.JPG","31_06_WHIP_0051.JPG",31,6,1,1
"82",84,154097179,31428561,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428561,"Deciduous","BC","17_24_BC_000097.JPG","17_24_BC_000098.JPG","17_24_BC_000099.JPG",17,24,1,1
"83",85,154142952,31429007,"not-logged-in-1779b5d2f9de312cc559",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,1,0,0,0,0,31429007,"Pine","DEG","29_19_DEG_0241.JPG","29_19_DEG_0242.JPG","29_19_DEG_0243.JPG",29,19,1,1
"84",86,154143499,31428699,"not-logged-in-1779b5d2f9de312cc559",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428699,"Deciduous","DON","21_21_DON_0171.JPG","21_21_DON_0172.JPG","21_21_DON_0173.JPG",21,21,1,1
"85",87,154310058,31428884,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428884,"Deciduous","BC","24_04_BC_0058.JPG","24_04_BC_0059.JPG","24_04_BC_0060.JPG",24,4,1,1
"86",88,154310488,31429189,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429189,"Pine","WF","33_01_WF_0109.JPG","33_01_WF_0110.JPG","33_01_WF_0111.JPG",33,1,1,1
"87",89,154310603,31428388,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428388,"Deciduous","BC","11_13_BC_000223.JPG","11_13_BC_000224.JPG","11_13_BC_000225.JPG",11,13,1,1
"88",90,154310754,31429014,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429014,"Pine","DEG","29_19_DEG_0262.JPG","29_19_DEG_0263.JPG","29_19_DEG_0264.JPG",29,19,1,1
"89",91,154310842,31428440,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428440,"Deciduous","DON","14_22_DON_000094.JPG","14_22_DON_000095.JPG","14_22_DON_000096.JPG",14,22,1,1
"90",92,154311095,31429001,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429001,"Pine","DEG","29_19_DEG_0223.JPG","29_19_DEG_0224.JPG","29_19_DEG_0225.JPG",29,19,1,1
"91",93,154311196,31429013,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429013,"Pine","DEG","29_19_DEG_0259.JPG","29_19_DEG_0260.JPG","29_19_DEG_0261.JPG",29,19,1,1
"92",94,154311373,31428473,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428473,"Pine","DEG","15_14_DEG_000070.JPG","15_14_DEG_000071.JPG","15_14_DEG_000072.JPG",15,14,1,1
"93",95,154311692,31428830,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","YES","NO",0,0,0,0,0,0,0,1,31428830,"Deciduous","SH","23_03_SH_0016.JPG","23_03_SH_0017.JPG","23_03_SH_0018.JPG",23,3,1,1
"94",96,154311914,31428438,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM",NA,"NO","NO",0,0,0,0,0,0,0,1,31428438,"Deciduous","DON","14_22_DON_000088.JPG","14_22_DON_000089.JPG","14_22_DON_000090.JPG",14,22,1,1
"95",97,154312248,31428428,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,2,"1020CM","YES","NO","NO",0,0,0,0,0,0,0,1,31428428,"Deciduous","DON","14_22_DON_000058.JPG","14_22_DON_000059.JPG","14_22_DON_000060.JPG",14,22,1,1
"96",98,154312728,31428935,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,1,0,0,0,1,31428935,"Pine","DEG","29_19_DEG_0004.JPG","29_19_DEG_0005.JPG","29_19_DEG_0006.JPG",29,19,1,1
"97",100,154313745,31429037,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,1,0,31429037,"Pine","DEG","29_19_DEG_0331.JPG","29_19_DEG_0332.JPG","29_19_DEG_0333.JPG",29,19,1,1
"98",101,154313845,31428958,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428958,"Pine","DEG","29_19_DEG_0079.JPG","29_19_DEG_0080.JPG","29_19_DEG_0081.JPG",29,19,1,1
"99",102,154313899,31428544,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428544,"Deciduous","BC","17_24_BC_000046.JPG","17_24_BC_000047.JPG","17_24_BC_000048.JPG",17,24,1,1
"100",103,154687083,31428344,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"1020CM","NO",NA,"YES",0,0,0,0,0,0,1,0,31428344,"Deciduous","BC","11_13_BC_000088.JPG","11_13_BC_000089.JPG","11_13_BC_000090.JPG",11,13,1,1
